Date,Particulars,Debit,Credit,Closing Balance
02-May-2026,UPI/CR/TXN397719/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,12.48,"81,811.22"
02-May-2026,UPI/CR/TXN899502/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,90.73,"81,901.95"
02-May-2026,UPI/CR/TXN542207/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,37.44,"81,939.39"
02-May-2026,UPI/CR/TXN715855/S_BAG/YESB/Payment_fr_S_BAG,,109.57,"82,048.96"
02-May-2026,UPI/CR/TXN793013/S_SOM/YESB/Payment_fr_S_SOM,,52.56,"82,101.52"
03-May-2026,UPI/CR/TXN345637/N_DAS/YESB/Payment_fr_N_DAS,,91.69,"82,193.21"
03-May-2026,UPI/CR/TXN233299/K_GANGULY/YESB/Payment_fr_K_GANGULY,,61.47,"82,254.68"
03-May-2026,UPI/CR/TXN195446/K_MALLICK/YESB/Payment_fr_K_MALLICK,,85.90,"82,340.58"
03-May-2026,UPI/CR/TXN249044/G_MODAK/YESB/Payment_fr_G_MODAK,,74.31,"82,414.89"
03-May-2026,UPI/CR/TXN357201/S_SARKAR/YESB/Payment_fr_S_SARKAR,,95.02,"82,509.91"
03-May-2026,UPI/CR/TXN344359/S_SARKAR/YESB/Payment_fr_S_SARKAR,,2.94,"82,512.85"
03-May-2026,UPI/CR/TXN970840/B_NATH/YESB/Payment_fr_B_NATH,,94.37,"82,607.22"
03-May-2026,UPI/CR/TXN575976/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,108.42,"82,715.64"
03-May-2026,UPI/CR/TXN233620/J_BOSE/YESB/Payment_fr_J_BOSE,,80.56,"82,796.20"
03-May-2026,UPI/CR/TXN306440/P_PAUL/YESB/Payment_fr_P_PAUL,,48.52,"82,844.72"
03-May-2026,UPI/CR/TXN629818/J_HALDER/YESB/Payment_fr_J_HALDER,,97.10,"82,941.82"
03-May-2026,UPI/CR/TXN419105/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,8.56,"82,950.38"
03-May-2026,UPI/CR/TXN804900/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,10.46,"82,960.84"
03-May-2026,UPI/CR/TXN831351/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,31.34,"82,992.18"
03-May-2026,UPI/CR/TXN419736/S_SOM/YESB/Payment_fr_S_SOM,,8.44,"83,000.62"
03-May-2026,UPI/CR/TXN805097/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,91.88,"83,092.50"
03-May-2026,UPI/CR/TXN570534/B_NATH/YESB/Payment_fr_B_NATH,,113.96,"83,206.46"
03-May-2026,UPI/DR/TXN509835/NESTLE_INDIA/HDFC/Payment_to_NESTLE_INDIA,179.01,,"83,027.45"
03-May-2026,UPI/CR/TXN898134/K_GANGULY/YESB/Payment_fr_K_GANGULY,,30.01,"83,057.46"
03-May-2026,UPI/CR/TXN675069/M_MITRA/YESB/Payment_fr_M_MITRA,,34.37,"83,091.83"
03-May-2026,UPI/CR/TXN750338/J_HALDER/YESB/Payment_fr_J_HALDER,,110.77,"83,202.60"
03-May-2026,UPI/DR/TXN950931/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,13.45,,"83,189.15"
04-May-2026,UPI/CR/TXN648171/S_DUTA/YESB/Payment_fr_S_DUTA,,37.23,"83,226.38"
04-May-2026,UPI/CR/TXN102187/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,22.88,"83,249.26"
04-May-2026,UPI/CR/TXN736333/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,29.66,"83,278.92"
04-May-2026,UPI/CR/TXN486746/D_SEN/YESB/Payment_fr_D_SEN,,113.78,"83,392.70"
04-May-2026,UPI/CR/TXN189689/B_NATH/YESB/Payment_fr_B_NATH,,84.51,"83,477.21"
04-May-2026,UPI/CR/TXN131208/S_SOM/YESB/Payment_fr_S_SOM,,85.18,"83,562.39"
04-May-2026,UPI/CR/TXN224249/J_BOSE/YESB/Payment_fr_J_BOSE,,1.80,"83,564.19"
04-May-2026,UPI/DR/TXN796368/AMUL_MILK_AGENCY/HDFC/Payment_to_AMUL_MILK_AGENCY,324.91,,"83,239.28"
04-May-2026,UPI/CR/TXN456324/P_DEY/YESB/Payment_fr_P_DEY,,4.08,"83,243.36"
04-May-2026,UPI/CR/TXN496566/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,108.83,"83,352.19"
04-May-2026,UPI/CR/TXN952118/RAM_SEN/YESB/Payment_fr_RAM_SEN,,111.90,"83,464.09"
04-May-2026,UPI/CR/TXN964637/J_BOSE/YESB/Payment_fr_J_BOSE,,65.63,"83,529.72"
04-May-2026,UPI/CR/TXN807901/A_KUNDU/YESB/Payment_fr_A_KUNDU,,96.45,"83,626.17"
04-May-2026,UPI/CR/TXN172866/A_KUNDU/YESB/Payment_fr_A_KUNDU,,2.72,"83,628.89"
04-May-2026,UPI/CR/TXN223461/G_MODAK/YESB/Payment_fr_G_MODAK,,95.16,"83,724.05"
04-May-2026,UPI/CR/TXN582134/S_SARKAR/YESB/Payment_fr_S_SARKAR,,40.99,"83,765.04"
04-May-2026,UPI/CR/TXN581037/C_ROY/YESB/Payment_fr_C_ROY,,95.93,"83,860.97"
04-May-2026,UPI/CR/TXN557019/P_MANDAL/YESB/Payment_fr_P_MANDAL,,100.46,"83,961.43"
04-May-2026,UPI/CR/TXN276324/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,49.03,"84,010.46"
04-May-2026,UPI/CR/TXN146803/K_GANGULY/YESB/Payment_fr_K_GANGULY,,3.50,"84,013.96"
04-May-2026,UPI/CR/TXN128015/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,33.76,"84,047.72"
04-May-2026,UPI/CR/TXN766023/M_GUHA/YESB/Payment_fr_M_GUHA,,100.44,"84,148.16"
05-May-2026,UPI/CR/TXN925727/R_HALDER/YESB/Payment_fr_R_HALDER,,71.32,"84,219.48"
05-May-2026,UPI/CR/TXN704876/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,107.96,"84,327.44"
05-May-2026,UPI/CR/TXN637145/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,92.99,"84,420.43"
05-May-2026,UPI/CR/TXN612348/R_HALDER/YESB/Payment_fr_R_HALDER,,35.42,"84,455.85"
05-May-2026,UPI/CR/TXN514507/M_MITRA/YESB/Payment_fr_M_MITRA,,99.27,"84,555.12"
05-May-2026,UPI/CR/TXN856254/S_DUTA/YESB/Payment_fr_S_DUTA,,22.72,"84,577.84"
05-May-2026,UPI/CR/TXN933206/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,40.65,"84,618.49"
05-May-2026,UPI/CR/TXN288288/A_K_ROY/YESB/Payment_fr_A_K_ROY,,26.54,"84,645.03"
05-May-2026,UPI/DR/TXN830587/COCA_COLA_SUPPLY/HDFC/Payment_to_COCA_COLA_SUPPLY,133.27,,"84,511.76"
05-May-2026,UPI/CR/TXN403657/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,50.45,"84,562.21"
05-May-2026,UPI/CR/TXN149246/N_DAS/YESB/Payment_fr_N_DAS,,98.76,"84,660.97"
05-May-2026,UPI/CR/TXN357912/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,78.30,"84,739.27"
05-May-2026,UPI/CR/TXN537859/S_DUTA/YESB/Payment_fr_S_DUTA,,53.71,"84,792.98"
05-May-2026,UPI/CR/TXN826894/N_DAS/YESB/Payment_fr_N_DAS,,99.32,"84,892.30"
05-May-2026,UPI/CR/TXN317445/K_MALLICK/YESB/Payment_fr_K_MALLICK,,80.14,"84,972.44"
05-May-2026,UPI/CR/TXN867260/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,85.20,"85,057.64"
05-May-2026,UPI/DR/TXN350127/RELIANCE_RETAIL/HDFC/Payment_to_RELIANCE_RETAIL,142.46,,"84,915.18"
05-May-2026,UPI/CR/TXN362168/M_GUHA/YESB/Payment_fr_M_GUHA,,60.38,"84,975.56"
05-May-2026,UPI/CR/TXN254569/G_MODAK/YESB/Payment_fr_G_MODAK,,36.59,"85,012.15"
05-May-2026,UPI/CR/TXN781298/P_MANDAL/YESB/Payment_fr_P_MANDAL,,56.73,"85,068.88"
05-May-2026,UPI/CR/TXN679989/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,69.75,"85,138.63"
05-May-2026,UPI/CR/TXN828531/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,81.09,"85,219.72"
06-May-2026,UPI/DR/TXN408433/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,531.07,,"84,688.65"
06-May-2026,UPI/DR/TXN812989/DELHI_SPICES/HDFC/Payment_to_DELHI_SPICES,551.85,,"84,136.80"
06-May-2026,UPI/CR/TXN871660/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,10.65,"84,147.45"
06-May-2026,UPI/CR/TXN980266/K_MALLICK/YESB/Payment_fr_K_MALLICK,,101.96,"84,249.41"
06-May-2026,UPI/CR/TXN512369/P_NASKAR/YESB/Payment_fr_P_NASKAR,,40.92,"84,290.33"
06-May-2026,UPI/DR/TXN323103/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,547.57,,"83,742.76"
06-May-2026,UPI/CR/TXN206197/S_BAG/YESB/Payment_fr_S_BAG,,64.51,"83,807.27"
06-May-2026,UPI/CR/TXN485364/C_ROY/YESB/Payment_fr_C_ROY,,5.72,"83,812.99"
06-May-2026,UPI/CR/TXN686120/P_MANDAL/YESB/Payment_fr_P_MANDAL,,80.79,"83,893.78"
06-May-2026,UPI/CR/TXN873266/A_K_ROY/YESB/Payment_fr_A_K_ROY,,113.85,"84,007.63"
06-May-2026,UPI/CR/TXN220253/K_MALLICK/YESB/Payment_fr_K_MALLICK,,69.33,"84,076.96"
06-May-2026,UPI/CR/TXN373820/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,6.25,"84,083.21"
06-May-2026,UPI/CR/TXN539033/T_ROY/YESB/Payment_fr_T_ROY,,41.52,"84,124.73"
06-May-2026,UPI/CR/TXN530016/A_CHANDA/YESB/Payment_fr_A_CHANDA,,107.48,"84,232.21"
06-May-2026,UPI/CR/TXN575159/RAM_SEN/YESB/Payment_fr_RAM_SEN,,26.73,"84,258.94"
06-May-2026,UPI/CR/TXN319242/R_HALDER/YESB/Payment_fr_R_HALDER,,100.39,"84,359.33"
06-May-2026,UPI/CR/TXN580067/J_HALDER/YESB/Payment_fr_J_HALDER,,68.08,"84,427.41"
06-May-2026,UPI/CR/TXN552931/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,30.79,"84,458.20"
06-May-2026,UPI/DR/TXN565553/METRO_CASH_CARRY/HDFC/Payment_to_METRO_CASH_CARRY,562.34,,"83,895.86"
06-May-2026,UPI/CR/TXN295760/A_K_ROY/YESB/Payment_fr_A_K_ROY,,15.31,"83,911.17"
06-May-2026,UPI/CR/TXN929637/A_K_ROY/YESB/Payment_fr_A_K_ROY,,94.43,"84,005.60"
06-May-2026,UPI/CR/TXN457356/P_PAUL/YESB/Payment_fr_P_PAUL,,53.03,"84,058.63"
07-May-2026,UPI/CR/TXN879241/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,35.22,"84,093.85"
07-May-2026,UPI/CR/TXN460875/A_CHANDA/YESB/Payment_fr_A_CHANDA,,35.67,"84,129.52"
07-May-2026,UPI/CR/TXN845695/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,70.73,"84,200.25"
07-May-2026,UPI/CR/TXN366893/S_SOM/YESB/Payment_fr_S_SOM,,59.20,"84,259.45"
07-May-2026,UPI/CR/TXN353063/K_MALLICK/YESB/Payment_fr_K_MALLICK,,50.52,"84,309.97"
07-May-2026,UPI/CR/TXN382368/B_NATH/YESB/Payment_fr_B_NATH,,3.53,"84,313.50"
07-May-2026,UPI/CR/TXN272846/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,40.41,"84,353.91"
07-May-2026,UPI/CR/TXN525468/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,75.98,"84,429.89"
07-May-2026,UPI/CR/TXN530819/A_CHANDA/YESB/Payment_fr_A_CHANDA,,50.50,"84,480.39"
07-May-2026,UPI/CR/TXN589251/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,77.43,"84,557.82"
07-May-2026,UPI/CR/TXN326053/D_SEN/YESB/Payment_fr_D_SEN,,47.11,"84,604.93"
07-May-2026,UPI/CR/TXN155846/P_PAUL/YESB/Payment_fr_P_PAUL,,74.04,"84,678.97"
07-May-2026,UPI/CR/TXN651400/P_PAUL/YESB/Payment_fr_P_PAUL,,6.91,"84,685.88"
07-May-2026,UPI/CR/TXN468488/B_BARUA/YESB/Payment_fr_B_BARUA,,104.87,"84,790.75"
07-May-2026,UPI/CR/TXN165214/M_MITRA/YESB/Payment_fr_M_MITRA,,46.70,"84,837.45"
07-May-2026,UPI/CR/TXN163429/S_DUTA/YESB/Payment_fr_S_DUTA,,106.04,"84,943.49"
07-May-2026,UPI/CR/TXN744304/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,11.23,"84,954.72"
07-May-2026,UPI/CR/TXN696746/S_BASU/YESB/Payment_fr_S_BASU,,26.57,"84,981.29"
07-May-2026,UPI/DR/TXN977135/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,31.56,,"84,949.73"
07-May-2026,UPI/CR/TXN264663/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,72.04,"85,021.77"
07-May-2026,UPI/CR/TXN261719/M_MITRA/YESB/Payment_fr_M_MITRA,,110.99,"85,132.76"
07-May-2026,UPI/CR/TXN631741/P_PAUL/YESB/Payment_fr_P_PAUL,,75.60,"85,208.36"
08-May-2026,UPI/DR/TXN115267/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,224.60,,"84,983.76"
08-May-2026,UPI/CR/TXN882193/M_GUHA/YESB/Payment_fr_M_GUHA,,27.43,"85,011.19"
08-May-2026,UPI/CR/TXN777292/S_BASU/YESB/Payment_fr_S_BASU,,69.27,"85,080.46"
08-May-2026,UPI/DR/TXN754216/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,278.64,,"84,801.82"
08-May-2026,UPI/CR/TXN111258/S_DUTA/YESB/Payment_fr_S_DUTA,,39.55,"84,841.37"
08-May-2026,UPI/CR/TXN920664/J_BOSE/YESB/Payment_fr_J_BOSE,,7.80,"84,849.17"
08-May-2026,UPI/CR/TXN963829/C_ROY/YESB/Payment_fr_C_ROY,,54.06,"84,903.23"
08-May-2026,UPI/CR/TXN454233/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,74.41,"84,977.64"
08-May-2026,UPI/CR/TXN704118/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,81.90,"85,059.54"
08-May-2026,UPI/CR/TXN540467/S_BASU/YESB/Payment_fr_S_BASU,,89.72,"85,149.26"
08-May-2026,UPI/DR/TXN146073/RELIANCE_RETAIL/HDFC/Payment_to_RELIANCE_RETAIL,318.96,,"84,830.30"
08-May-2026,UPI/DR/TXN975964/PARLE_PRODUCTS/HDFC/Payment_to_PARLE_PRODUCTS,434.36,,"84,395.94"
08-May-2026,UPI/CR/TXN478162/C_ROY/YESB/Payment_fr_C_ROY,,41.09,"84,437.03"
08-May-2026,UPI/CR/TXN957626/J_HALDER/YESB/Payment_fr_J_HALDER,,19.96,"84,456.99"
08-May-2026,UPI/CR/TXN185927/C_ROY/YESB/Payment_fr_C_ROY,,23.80,"84,480.79"
08-May-2026,UPI/CR/TXN993719/R_HALDER/YESB/Payment_fr_R_HALDER,,18.18,"84,498.97"
08-May-2026,UPI/CR/TXN813213/B_NATH/YESB/Payment_fr_B_NATH,,52.53,"84,551.50"
08-May-2026,UPI/CR/TXN995336/P_NASKAR/YESB/Payment_fr_P_NASKAR,,82.52,"84,634.02"
08-May-2026,UPI/CR/TXN933790/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,43.15,"84,677.17"
08-May-2026,UPI/CR/TXN150051/B_NATH/YESB/Payment_fr_B_NATH,,6.53,"84,683.70"
08-May-2026,UPI/CR/TXN848244/P_PAUL/YESB/Payment_fr_P_PAUL,,81.71,"84,765.41"
08-May-2026,UPI/DR/TXN112563/RELIANCE_RETAIL/HDFC/Payment_to_RELIANCE_RETAIL,396.65,,"84,368.76"
09-May-2026,UPI/CR/TXN408824/M_MITRA/YESB/Payment_fr_M_MITRA,,72.44,"84,441.20"
09-May-2026,UPI/CR/TXN409242/P_NASKAR/YESB/Payment_fr_P_NASKAR,,68.89,"84,510.09"
09-May-2026,UPI/CR/TXN299903/S_BASU/YESB/Payment_fr_S_BASU,,6.55,"84,516.64"
09-May-2026,UPI/CR/TXN755608/S_BAG/YESB/Payment_fr_S_BAG,,79.00,"84,595.64"
09-May-2026,UPI/CR/TXN594932/RAM_SEN/YESB/Payment_fr_RAM_SEN,,29.84,"84,625.48"
09-May-2026,UPI/CR/TXN177312/RAM_SEN/YESB/Payment_fr_RAM_SEN,,102.04,"84,727.52"
09-May-2026,UPI/DR/TXN115722/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,28.38,,"84,699.14"
09-May-2026,UPI/CR/TXN859822/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,15.63,"84,714.77"
09-May-2026,UPI/CR/TXN234476/P_MANDAL/YESB/Payment_fr_P_MANDAL,,23.60,"84,738.37"
09-May-2026,UPI/CR/TXN180251/S_SOM/YESB/Payment_fr_S_SOM,,54.75,"84,793.12"
09-May-2026,UPI/CR/TXN210338/P_PAUL/YESB/Payment_fr_P_PAUL,,91.25,"84,884.37"
09-May-2026,UPI/CR/TXN200174/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,93.63,"84,978.00"
09-May-2026,UPI/CR/TXN709418/S_BASU/YESB/Payment_fr_S_BASU,,75.22,"85,053.22"
09-May-2026,UPI/CR/TXN608306/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,75.54,"85,128.76"
09-May-2026,UPI/CR/TXN805383/RAM_SEN/YESB/Payment_fr_RAM_SEN,,7.04,"85,135.80"
09-May-2026,UPI/CR/TXN794447/P_PAUL/YESB/Payment_fr_P_PAUL,,80.25,"85,216.05"
09-May-2026,UPI/CR/TXN682119/J_HALDER/YESB/Payment_fr_J_HALDER,,104.18,"85,320.23"
09-May-2026,UPI/CR/TXN245699/S_SOM/YESB/Payment_fr_S_SOM,,71.79,"85,392.02"
09-May-2026,UPI/CR/TXN567383/G_MODAK/YESB/Payment_fr_G_MODAK,,23.95,"85,415.97"
09-May-2026,UPI/CR/TXN678588/R_SHAW/YESB/Payment_fr_R_SHAW,,105.68,"85,521.65"
09-May-2026,UPI/CR/TXN554786/S_BAG/YESB/Payment_fr_S_BAG,,68.44,"85,590.09"
09-May-2026,UPI/CR/TXN235410/B_NATH/YESB/Payment_fr_B_NATH,,90.61,"85,680.70"
10-May-2026,UPI/CR/TXN209380/R_SHAW/YESB/Payment_fr_R_SHAW,,77.45,"85,758.15"
10-May-2026,UPI/CR/TXN521315/A_CHANDA/YESB/Payment_fr_A_CHANDA,,101.32,"85,859.47"
10-May-2026,UPI/CR/TXN406068/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,48.94,"85,908.41"
10-May-2026,UPI/CR/TXN674134/B_NATH/YESB/Payment_fr_B_NATH,,28.96,"85,937.37"
10-May-2026,UPI/CR/TXN493754/K_MALLICK/YESB/Payment_fr_K_MALLICK,,78.46,"86,015.83"
10-May-2026,UPI/CR/TXN747288/S_GHOSH/YESB/Payment_fr_S_GHOSH,,6.30,"86,022.13"
10-May-2026,UPI/CR/TXN197770/T_ROY/YESB/Payment_fr_T_ROY,,42.00,"86,064.13"
10-May-2026,UPI/CR/TXN516814/G_MODAK/YESB/Payment_fr_G_MODAK,,10.40,"86,074.53"
10-May-2026,UPI/CR/TXN416178/A_KUNDU/YESB/Payment_fr_A_KUNDU,,112.78,"86,187.31"
10-May-2026,UPI/CR/TXN925549/M_MITRA/YESB/Payment_fr_M_MITRA,,46.52,"86,233.83"
10-May-2026,UPI/CR/TXN170846/R_DHAR/YESB/Payment_fr_R_DHAR,,94.83,"86,328.66"
10-May-2026,UPI/CR/TXN777844/D_PAL/YESB/Payment_fr_D_PAL,,84.70,"86,413.36"
10-May-2026,UPI/CR/TXN629554/D_SEN/YESB/Payment_fr_D_SEN,,57.17,"86,470.53"
10-May-2026,UPI/CR/TXN832453/P_DEY/YESB/Payment_fr_P_DEY,,78.00,"86,548.53"
10-May-2026,UPI/CR/TXN967176/RAM_SEN/YESB/Payment_fr_RAM_SEN,,39.38,"86,587.91"
10-May-2026,UPI/CR/TXN971834/A_K_ROY/YESB/Payment_fr_A_K_ROY,,108.87,"86,696.78"
10-May-2026,UPI/CR/TXN206105/K_MALLICK/YESB/Payment_fr_K_MALLICK,,68.00,"86,764.78"
10-May-2026,UPI/CR/TXN304061/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,15.89,"86,780.67"
10-May-2026,UPI/CR/TXN143141/P_MANDAL/YESB/Payment_fr_P_MANDAL,,86.81,"86,867.48"
10-May-2026,UPI/CR/TXN894423/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,21.78,"86,889.26"
10-May-2026,UPI/CR/TXN895891/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,81.95,"86,971.21"
10-May-2026,UPI/CR/TXN535214/P_DEY/YESB/Payment_fr_P_DEY,,34.07,"87,005.28"
11-May-2026,UPI/CR/TXN439966/C_ROY/YESB/Payment_fr_C_ROY,,49.14,"87,054.42"
11-May-2026,UPI/CR/TXN457207/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,10.58,"87,065.00"
11-May-2026,UPI/CR/TXN397901/A_KUNDU/YESB/Payment_fr_A_KUNDU,,88.15,"87,153.15"
11-May-2026,UPI/CR/TXN721313/A_K_ROY/YESB/Payment_fr_A_K_ROY,,71.09,"87,224.24"
11-May-2026,UPI/CR/TXN832582/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,56.40,"87,280.64"
11-May-2026,UPI/CR/TXN387347/C_ROY/YESB/Payment_fr_C_ROY,,105.33,"87,385.97"
11-May-2026,UPI/DR/TXN205397/ITC_FOODS/HDFC/Payment_to_ITC_FOODS,503.02,,"86,882.95"
11-May-2026,UPI/CR/TXN703027/R_HALDER/YESB/Payment_fr_R_HALDER,,80.71,"86,963.66"
11-May-2026,UPI/CR/TXN230824/RAM_SEN/YESB/Payment_fr_RAM_SEN,,87.57,"87,051.23"
11-May-2026,UPI/CR/TXN769900/J_BOSE/YESB/Payment_fr_J_BOSE,,22.91,"87,074.14"
11-May-2026,UPI/CR/TXN566173/A_KUNDU/YESB/Payment_fr_A_KUNDU,,78.80,"87,152.94"
11-May-2026,UPI/DR/TXN166240/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,169.64,,"86,983.30"
11-May-2026,UPI/CR/TXN325217/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,52.47,"87,035.77"
11-May-2026,UPI/CR/TXN397604/B_BARUA/YESB/Payment_fr_B_BARUA,,13.82,"87,049.59"
11-May-2026,UPI/CR/TXN791095/B_BARUA/YESB/Payment_fr_B_BARUA,,70.39,"87,119.98"
11-May-2026,UPI/DR/TXN955244/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,276.33,,"86,843.65"
11-May-2026,UPI/CR/TXN134191/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,60.29,"86,903.94"
11-May-2026,UPI/CR/TXN499670/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,40.08,"86,944.02"
11-May-2026,UPI/CR/TXN924047/M_MITRA/YESB/Payment_fr_M_MITRA,,50.67,"86,994.69"
11-May-2026,UPI/CR/TXN103876/N_DAS/YESB/Payment_fr_N_DAS,,96.93,"87,091.62"
11-May-2026,UPI/CR/TXN654844/K_GANGULY/YESB/Payment_fr_K_GANGULY,,50.26,"87,141.88"
11-May-2026,UPI/CR/TXN226126/A_K_ROY/YESB/Payment_fr_A_K_ROY,,84.32,"87,226.20"
12-May-2026,UPI/CR/TXN317264/S_DUTA/YESB/Payment_fr_S_DUTA,,50.11,"87,276.31"
12-May-2026,UPI/CR/TXN997343/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,26.02,"87,302.33"
12-May-2026,UPI/CR/TXN358281/S_GHOSH/YESB/Payment_fr_S_GHOSH,,63.74,"87,366.07"
12-May-2026,UPI/CR/TXN935294/A_K_ROY/YESB/Payment_fr_A_K_ROY,,70.77,"87,436.84"
12-May-2026,UPI/CR/TXN570665/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,33.76,"87,470.60"
12-May-2026,UPI/CR/TXN946118/M_MITRA/YESB/Payment_fr_M_MITRA,,106.64,"87,577.24"
12-May-2026,UPI/CR/TXN337949/N_DAS/YESB/Payment_fr_N_DAS,,58.16,"87,635.40"
12-May-2026,UPI/CR/TXN284630/A_K_ROY/YESB/Payment_fr_A_K_ROY,,45.78,"87,681.18"
12-May-2026,UPI/CR/TXN955932/M_MITRA/YESB/Payment_fr_M_MITRA,,30.67,"87,711.85"
12-May-2026,UPI/CR/TXN653429/S_BASU/YESB/Payment_fr_S_BASU,,3.38,"87,715.23"
12-May-2026,UPI/CR/TXN762288/P_NASKAR/YESB/Payment_fr_P_NASKAR,,74.54,"87,789.77"
12-May-2026,UPI/CR/TXN253672/S_GHOSH/YESB/Payment_fr_S_GHOSH,,50.17,"87,839.94"
12-May-2026,UPI/CR/TXN921169/R_DHAR/YESB/Payment_fr_R_DHAR,,11.84,"87,851.78"
12-May-2026,UPI/CR/TXN902719/P_MANDAL/YESB/Payment_fr_P_MANDAL,,65.78,"87,917.56"
12-May-2026,UPI/CR/TXN168986/J_HALDER/YESB/Payment_fr_J_HALDER,,114.06,"88,031.62"
12-May-2026,UPI/CR/TXN901215/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,78.93,"88,110.55"
12-May-2026,UPI/CR/TXN386275/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,94.51,"88,205.06"
12-May-2026,UPI/DR/TXN495727/PARLE_PRODUCTS/HDFC/Payment_to_PARLE_PRODUCTS,271.81,,"87,933.25"
12-May-2026,UPI/CR/TXN507888/J_BOSE/YESB/Payment_fr_J_BOSE,,53.63,"87,986.88"
12-May-2026,UPI/CR/TXN354963/P_DEY/YESB/Payment_fr_P_DEY,,95.68,"88,082.56"
12-May-2026,UPI/CR/TXN783710/S_BAG/YESB/Payment_fr_S_BAG,,103.23,"88,185.79"
12-May-2026,UPI/CR/TXN958914/P_DEY/YESB/Payment_fr_P_DEY,,14.00,"88,199.79"
13-May-2026,UPI/CR/TXN412501/P_NASKAR/YESB/Payment_fr_P_NASKAR,,43.58,"88,243.37"
13-May-2026,UPI/CR/TXN893820/M_GUHA/YESB/Payment_fr_M_GUHA,,87.77,"88,331.14"
13-May-2026,UPI/CR/TXN319401/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,9.15,"88,340.29"
13-May-2026,UPI/DR/TXN329177/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,460.93,,"87,879.36"
13-May-2026,UPI/CR/TXN589199/N_DAS/YESB/Payment_fr_N_DAS,,15.15,"87,894.51"
