Customer_ID,Full_Name,Gender,DOB,Age,Education,Occupation,Employer,Employment_Type,Industry,Annual_Income,Monthly_Income,Bank,IFSC,Account_Number,Account_Type,City,District,State,PIN,Customer_Segment,Savings_Balance,Credit_Card_Holder,Account_Open_Date,Nominee_Relation
CUST_00000583,Balveer Tailor,Male,1988-07-04,38,High School,Special educational needs teacher,Subramaniam LLC,Salaried - Private,Healthcare,269877.77,22489.81,Punjab National Bank,PUNB0008863,591614190375,Savings,Surat,Surat,Gujarat,395598,Mass Market,22679.76,False,2019-12-06,Daughter
CUST_00000584,Xiti Maharaj,Female,1982-02-11,44,High School,Sales promotion account executive,Rao-Kapadia,Salaried - Govt,Banking & Finance,515435.43,42952.95,ICICI Bank,ICIC0002343,408558151403,Savings,New Delhi,New Delhi,Delhi,110369,Mass Market,70090.96,True,2022-01-01,Sibling
CUST_00000585,Eesha Bhagat,Female,1983-12-06,42,Bachelor's,Pharmacologist,Zachariah-Bali,Salaried - Govt,Automobile,465207.97,38767.33,HDFC Bank,HDFC0002235,121011431776,Current,Nagpur,Nagpur,Maharashtra,440692,Mass Market,70017.05,False,2018-01-14,Son
CUST_00000586,Ronith Ghosh,Male,1980-05-14,46,Master's,Community arts worker,"Vasa, Sharma and Mutti",Salaried - Private,Services,556902.0,46408.5,Axis Bank,UTIB0001600,385836919742,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208893,Mass Market,20701.98,True,2021-01-10,Father
CUST_00000587,Abha Kade,Female,1976-04-29,50,Bachelor's,Chiropractor,Pathak-Lad,Self-Employed Professional,Retail & E-commerce,498376.98,41531.42,Bank of Baroda,BARB0004658,949937252385,Savings,Hyderabad,Hyderabad,Telangana,500575,Mass Market,57480.4,True,2012-12-29,Daughter
CUST_00000588,Karan Khalsa,Male,1970-08-11,55,Master's,Video editor,Pau-Gour,Salaried - Govt,Agriculture,4705730.13,392144.18,HDFC Bank,HDFC0007500,651318604571,Salary,Nagpur,Nagpur,Maharashtra,440344,HNI,2041970.92,False,2017-12-24,Daughter
CUST_00000589,Jagrati Saini,Female,1993-01-08,33,Bachelor's,Microbiologist,Rattan-Mammen,Salaried - Private,Automobile,486310.12,40525.84,ICICI Bank,ICIC0009423,590229159265,Savings,New Delhi,New Delhi,Delhi,110679,Mass Market,43979.42,False,2017-03-18,Daughter
CUST_00000590,Dominic Karnik,Male,1998-12-02,27,Bachelor's,Geophysicist/field seismologist,Sankaran Group,Salaried - Govt,Automobile,1018004.44,84833.7,ICICI Bank,ICIC0008921,494875750948,Savings,Mumbai,Mumbai City,Maharashtra,400879,Affluent,212130.14,True,2013-02-19,Son
CUST_00000591,Falguni Solanki,Female,1998-06-23,28,Master's,"Editor, commissioning",Tata-Desai,Salaried - Private,Education,2214591.52,184549.29,HDFC Bank,HDFC0005331,354989782496,Savings,Nagpur,Nagpur,Maharashtra,440311,Affluent,388449.68,False,2025-12-05,Daughter
CUST_00000592,Nakul Sur,Male,1972-03-14,54,Diploma,"Surveyor, planning and development","Batta, Rao and Chaudhary",Salaried - Private,Retail & E-commerce,225785.72,18815.48,Bank of Baroda,BARB0008695,602158565152,Savings,Mumbai,Mumbai City,Maharashtra,400764,Mass Market,20143.41,False,2021-01-17,Mother
CUST_00000593,Bhanumati Kale,Female,1998-11-25,27,Master's,Publishing copy,"Char, Sengupta and Natt",Salaried - Private,Banking & Finance,2143015.69,178584.64,IndusInd Bank,INDB0005480,915334568012,Savings,Hyderabad,Hyderabad,Telangana,500485,Affluent,355860.38,False,2014-02-26,Sibling
CUST_00000594,Radha Kurian,Female,1974-06-29,52,Bachelor's,Paramedic,Panchal Ltd,Salaried - Private,Government,451204.52,37600.38,Punjab National Bank,PUNB0002275,377096957188,Savings,Kolkata,Kolkata,West Bengal,700628,Mass Market,39271.64,True,2025-05-29,Son
CUST_00000595,Ira Yohannan,Female,1965-09-05,60,Master's,Higher education careers adviser,Nair-Uppal,Salaried - Private,Retail & E-commerce,4899051.9,408254.33,Punjab National Bank,PUNB0008976,631685415257,Salary,Nagpur,Nagpur,Maharashtra,440242,HNI,1790858.85,False,2017-10-19,Son
CUST_00000596,Vansha Brar,Female,1976-05-30,50,Diploma,Historic buildings inspector/conservation officer,Dhillon-Ganesh,Self-Employed Business,Healthcare,476117.18,39676.43,Axis Bank,UTIB0002263,806584574469,Salary,Hyderabad,Hyderabad,Telangana,500253,Mass Market,56164.37,True,2020-03-31,Father
CUST_00000597,Pahal Sama,Female,1989-05-31,37,High School,"Teacher, music",Bora-Buch,Salaried - Private,Healthcare,1455856.29,121321.36,Punjab National Bank,PUNB0002938,351947547483,Savings,Howrah,Howrah,West Bengal,711837,Affluent,389639.21,True,2012-08-04,Spouse
CUST_00000598,Jhalak Murthy,Female,1973-01-28,53,Bachelor's,"Horticulturist, amenity","Loke, Rana and Madan",Salaried - Private,Real Estate,1520004.55,126667.05,Canara Bank,CNRB0008848,749445028286,Savings,Delhi,East Delhi,Delhi,110122,Affluent,291725.19,False,2024-03-14,Father
CUST_00000599,Radhika Verma,Female,2006-10-13,19,Bachelor's,Patent attorney,Gour Inc,Salaried - Private,Information Technology,1807823.36,150651.95,ICICI Bank,ICIC0003639,792068370016,Savings,Nagpur,Nagpur,Maharashtra,440250,Affluent,328809.67,False,2012-01-01,Spouse
CUST_00000600,Kamya Krishnamurthy,Female,2005-06-24,21,High School,Cartographer,Ganesan Group,Salaried - Private,Healthcare,684954.06,57079.51,Kotak Mahindra Bank,KKBK0003949,758871417913,Salary,Nagpur,Nagpur,Maharashtra,440845,Affluent,434566.65,False,2011-08-25,Sibling
CUST_00000601,Azad Solanki,Male,1985-02-09,41,Diploma,Pensioner,N/A,Retired,Government/Services,505712.22,42142.68,Kotak Mahindra Bank,KKBK0002404,590556533399,Savings,Lucknow,Lucknow,Uttar Pradesh,226274,Mass Market,30697.89,True,2010-06-04,Father
CUST_00000602,Rushil Viswanathan,Male,1996-05-12,30,Master's,Charity officer,Lala PLC,Salaried - Private,Government,324518.48,27043.21,IDFC FIRST Bank,IDFB0003338,743362977122,Savings,Delhi,East Delhi,Delhi,110271,Mass Market,39999.7,False,2012-06-26,Sibling
CUST_00000603,Robert More,Male,1968-07-11,58,Bachelor's,Herpetologist,Date-Deep,Salaried - Private,Automobile,19998915.63,1666576.3,Punjab National Bank,PUNB0008429,751102152987,Salary,Bengaluru,Bengaluru Urban,Karnataka,560487,Ultra HNI,3687373.55,False,2018-06-05,Son
CUST_00000604,Frederick Balakrishnan,Male,1958-06-09,68,Bachelor's,Marketing executive,Soni-Sibal,Self-Employed Professional,Healthcare,524506.39,43708.87,HDFC Bank,HDFC0001271,672099730774,Savings,Kolkata,Kolkata,West Bengal,700720,Mass Market,49358.54,False,2025-08-06,Spouse
CUST_00000605,Laban Saxena,Male,1963-08-19,62,Bachelor's,"Solicitor, Scotland",Shan Ltd,Salaried - Govt,Healthcare,430341.05,35861.75,Canara Bank,CNRB0001639,962763378074,Savings,Bengaluru,Bengaluru Urban,Karnataka,560593,Mass Market,74688.61,False,2021-12-24,Sibling
CUST_00000606,Teerth Viswanathan,Male,1989-11-09,36,High School,"Social research officer, government",Palan-Subramaniam,Salaried - Private,Healthcare,272246.67,22687.22,IDFC FIRST Bank,IDFB0009835,103554178984,Current,Howrah,Howrah,West Bengal,711479,Mass Market,2016.57,False,2018-08-20,Spouse
CUST_00000607,Chanchal Sathe,Female,1972-08-10,53,Bachelor's,Passenger transport manager,Dugal-Mitter,Salaried - Private,Telecom,208393.99,17366.17,IndusInd Bank,INDB0008028,631726830504,Current,Howrah,Howrah,West Bengal,711703,Mass Market,54854.13,False,2010-03-03,Sibling
CUST_00000608,Ekansh Padmanabhan,Male,1971-07-06,55,High School,Social researcher,Swamy Group,Salaried - Govt,Telecom,337426.47,28118.87,IDFC FIRST Bank,IDFB0002600,247856351106,Salary,Warangal,Warangal,Telangana,506884,Mass Market,47357.14,True,2014-10-17,Father
CUST_00000609,Tanveer Master,Male,1987-08-20,38,Doctorate,Actor,"Prakash, Gulati and Sabharwal",Salaried - Private,Banking & Finance,259747.64,21645.64,Kotak Mahindra Bank,KKBK0009908,380927998469,Savings,Chennai,Chennai,Tamil Nadu,600826,Mass Market,4843.92,False,2024-02-11,Sibling
CUST_00000610,Urmi Rana,Female,1969-08-05,57,Diploma,Newspaper journalist,Kannan-Lall,Salaried - Private,Information Technology,393735.51,32811.29,IDFC FIRST Bank,IDFB0009561,671736720369,Salary,Pune,Pune,Maharashtra,411770,Mass Market,64885.54,True,2011-04-08,Father
CUST_00000611,Kashvi Varughese,Female,1996-05-03,30,Bachelor's,Unemployed,N/A,Unemployed,None,594496.3,49541.36,Punjab National Bank,PUNB0007698,217520053890,Savings,Delhi,East Delhi,Delhi,110767,Mass Market,57083.56,False,2024-07-22,Daughter
CUST_00000612,Madhavi Mane,Other,1990-04-22,36,Master's,Ship broker,Sachar-Guha,Salaried - Private,Manufacturing,1222043.25,101836.94,Kotak Mahindra Bank,KKBK0009783,720294473622,Savings,Vadodara,Vadodara,Gujarat,390382,Affluent,52792.9,True,2023-08-27,Sibling
CUST_00000613,Hemani Deshpande,Female,1971-08-29,54,Diploma,"Programmer, applications","Sethi, Magar and Swamy",Self-Employed Business,Government,309284.04,25773.67,Axis Bank,UTIB0007770,961364731894,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201479,Mass Market,19605.06,True,2013-01-02,Daughter
CUST_00000614,Aditya Doshi,Male,1959-03-10,67,Bachelor's,Social researcher,Grewal Inc,Salaried - Private,Agriculture,338284.09,28190.34,Canara Bank,CNRB0005157,439253059766,Current,Vadodara,Vadodara,Gujarat,390507,Mass Market,65941.06,False,2014-07-07,Sibling
CUST_00000615,Dev Sarma,Male,1994-05-24,32,High School,Pensioner,N/A,Retired,Government/Services,305013.12,25417.76,ICICI Bank,ICIC0002951,352319940674,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208265,Mass Market,23758.83,True,2013-09-22,Spouse
CUST_00000616,Forum Aurora,Female,1982-04-05,44,High School,"Lighting technician, broadcasting/film/video",Muni-Tara,Salaried - Govt,Education,209624.97,17468.75,IndusInd Bank,INDB0007562,472743380166,Savings,Mumbai,Mumbai City,Maharashtra,400498,Mass Market,68388.35,False,2025-12-19,Sibling
CUST_00000617,Vedika Balay,Female,1973-10-09,52,Bachelor's,Dancer,Lata Group,Salaried - Private,Information Technology,4276904.87,356408.74,HDFC Bank,HDFC0003381,579319404394,Savings,Bengaluru,Bengaluru Urban,Karnataka,560369,HNI,2205255.23,False,2011-02-22,Father
CUST_00000618,Wahab Golla,Male,1966-08-06,60,Bachelor's,Fitness centre manager,Arora-Dara,Self-Employed Professional,Retail & E-commerce,9309936.24,775828.02,HDFC Bank,HDFC0001618,524018476107,Salary,Howrah,Howrah,West Bengal,711828,HNI,2121212.23,True,2025-08-04,Daughter
CUST_00000619,Jeet Rajan,Male,1996-09-07,29,Diploma,Probation officer,Bandi and Sons,Salaried - Private,Information Technology,408713.24,34059.44,ICICI Bank,ICIC0009099,110475305195,Salary,Madurai,Madurai,Tamil Nadu,625923,Mass Market,13671.22,True,2017-05-16,Daughter
CUST_00000620,Champak Verma,Male,1991-03-21,35,Bachelor's,"Engineer, manufacturing",Ramachandran-Muni,Self-Employed Professional,Manufacturing,1761961.84,146830.15,Axis Bank,UTIB0001550,760497076449,Savings,Madurai,Madurai,Tamil Nadu,625273,Affluent,112309.3,True,2024-12-23,Sibling
CUST_00000621,Fariq Basak,Male,1995-04-23,31,Bachelor's,Stage manager,"Das, Kulkarni and Srivastava",Salaried - Private,Information Technology,581372.78,48447.73,Punjab National Bank,PUNB0004919,102813285701,Savings,New Delhi,New Delhi,Delhi,110382,Mass Market,71615.18,True,2020-03-19,Son
CUST_00000622,Hardik Patel,Male,2002-09-24,23,Bachelor's,Pensioner,N/A,Retired,Government/Services,500676.65,41723.05,Punjab National Bank,PUNB0007474,745986493050,Current,Madurai,Madurai,Tamil Nadu,625115,Mass Market,9933.83,True,2023-10-26,Sibling
CUST_00000623,Janani Chowdhury,Female,1968-11-14,57,Diploma,Politician's assistant,Aurora-Ganesh,Salaried - Govt,Telecom,241328.83,20110.74,HDFC Bank,HDFC0002477,411598127778,Current,Surat,Surat,Gujarat,395935,Mass Market,70478.68,False,2022-09-16,Mother
CUST_00000624,Dipta Randhawa,Female,1997-08-13,28,Bachelor's,Acupuncturist,Soman Ltd,Self-Employed Business,Education,320611.4,26717.62,IDFC FIRST Bank,IDFB0004187,733095172337,Savings,Pune,Pune,Maharashtra,411279,Mass Market,24900.33,True,2019-07-16,Son
CUST_00000625,Quincy Chakraborty,Male,1969-07-14,57,Bachelor's,Restaurant manager,Nigam Ltd,Self-Employed Business,Agriculture,235552.86,19629.4,HDFC Bank,HDFC0002185,424283642331,Savings,Ahmedabad,Ahmedabad,Gujarat,380922,Mass Market,16358.24,False,2010-12-17,Daughter
CUST_00000626,Pranav Dube,Male,1993-01-20,33,Bachelor's,Clinical biochemist,Sura and Sons,Salaried - Govt,Manufacturing,332250.83,27687.57,IndusInd Bank,INDB0005098,588312835789,Savings,Howrah,Howrah,West Bengal,711888,Mass Market,62151.83,False,2015-01-25,Father
CUST_00000627,Prisha Sarna,Female,1994-09-16,31,High School,Advertising art director,"Purohit, Parmar and Desai",Salaried - Private,Retail & E-commerce,1217273.39,101439.45,Canara Bank,CNRB0008548,748095634908,Savings,Pune,Pune,Maharashtra,411219,Affluent,323548.05,False,2014-01-04,Mother
CUST_00000628,Anmol Sundaram,Male,1993-04-30,33,High School,"Surveyor, land/geomatics",Suri-Gupta,Salaried - Govt,Banking & Finance,342459.04,28538.25,Bank of Baroda,BARB0004610,871706465084,Savings,Coimbatore,Coimbatore,Tamil Nadu,641522,Mass Market,7882.4,True,2019-01-25,Mother
CUST_00000629,Owen Naik,Male,1994-09-01,31,Master's,Haematologist,"Dyal, Biswas and Wali",Salaried - Private,Agriculture,231763.93,19313.66,IndusInd Bank,INDB0001159,371714017979,Current,Hyderabad,Hyderabad,Telangana,500508,Mass Market,24460.57,False,2012-06-24,Sibling
CUST_00000630,Manbir Lall,Male,1984-10-02,41,Master's,Professor Emeritus,Toor Group,Salaried - Private,Telecom,1584019.08,132001.59,Punjab National Bank,PUNB0002245,620457633259,Savings,Surat,Surat,Gujarat,395323,Affluent,403791.49,False,2021-09-26,Daughter
CUST_00000631,Aditya Patla,Male,1996-12-07,29,High School,Field trials officer,Bhatnagar-Yohannan,Self-Employed Business,Manufacturing,336274.55,28022.88,ICICI Bank,ICIC0004115,909597037491,Savings,Chennai,Chennai,Tamil Nadu,600853,Mass Market,57467.13,False,2023-02-07,Father
CUST_00000632,Ikshita Viswanathan,Female,1992-02-11,34,Bachelor's,Structural engineer,Mandal LLC,Self-Employed Business,Manufacturing,287966.33,23997.19,Axis Bank,UTIB0004755,493498877389,Savings,New Delhi,New Delhi,Delhi,110222,Mass Market,35947.65,False,2016-07-22,Spouse
CUST_00000633,Oeshi Choudhry,Female,1961-08-11,64,Master's,Broadcast engineer,Dayal and Sons,Salaried - Private,Automobile,583851.31,48654.28,Canara Bank,CNRB0001108,510093321841,Savings,Surat,Surat,Gujarat,395688,Mass Market,34474.23,True,2023-12-22,Mother
CUST_00000634,Isha Chhabra,Female,1981-10-31,44,Bachelor's,Child psychotherapist,Rama Ltd,Self-Employed Professional,Real Estate,1215328.28,101277.36,ICICI Bank,ICIC0009374,534995432887,Salary,Madurai,Madurai,Tamil Nadu,625231,Affluent,223477.73,True,2017-11-02,Spouse
CUST_00000635,Lavanya Bawa,Female,1975-08-25,50,Master's,Trading standards officer,"Bobal, Arya and Joshi",Salaried - Govt,Agriculture,2049175.16,170764.6,Bank of Baroda,BARB0008836,696741271854,Savings,Nagpur,Nagpur,Maharashtra,440455,Affluent,388015.86,True,2020-06-28,Son
CUST_00000636,Balveer Sidhu,Male,1998-03-27,28,Bachelor's,"Biochemist, clinical",Sagar-Pillay,Salaried - Private,Automobile,1242568.37,103547.36,ICICI Bank,ICIC0008490,233043085364,Savings,Lucknow,Lucknow,Uttar Pradesh,226805,Affluent,303897.66,False,2022-09-15,Spouse
CUST_00000637,Ayush Lata,Male,1984-02-06,42,Diploma,Building services engineer,Brahmbhatt-Kalita,Salaried - Private,Information Technology,1468682.22,122390.18,Axis Bank,UTIB0007216,209869593722,Current,Surat,Surat,Gujarat,395727,Affluent,136412.58,False,2025-05-14,Mother
CUST_00000638,Chasmum Chaudhuri,Female,1994-04-17,32,Bachelor's,Ship broker,Gupta-Hans,Salaried - Private,Healthcare,1545088.81,128757.4,IndusInd Bank,INDB0005306,393076281047,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208451,Affluent,332911.56,True,2018-06-02,Mother
CUST_00000639,Jeet Gola,Male,1985-08-17,40,Diploma,"Surveyor, insurance",Cherian-Parmar,Salaried - Private,Healthcare,590459.21,49204.93,Canara Bank,CNRB0007945,560465730784,Salary,Surat,Surat,Gujarat,395974,Mass Market,19691.82,False,2020-10-16,Son
CUST_00000640,Tanay Chawla,Male,1965-04-11,61,High School,Education administrator,"Ratti, Thaman and Nazareth",Self-Employed Professional,Manufacturing,487125.25,40593.77,Canara Bank,CNRB0003947,244188106833,Current,Chennai,Chennai,Tamil Nadu,600838,Mass Market,58191.5,False,2020-07-08,Mother
CUST_00000641,Timothy Pandey,Male,2003-07-05,23,Bachelor's,Statistician,Prabhu-Sachar,Salaried - Private,Education,814885.82,67907.15,IndusInd Bank,INDB0008081,520289645735,Salary,Chennai,Chennai,Tamil Nadu,600919,Affluent,181137.14,False,2022-03-24,Sibling
CUST_00000642,Tanveer Naik,Male,1988-03-23,38,Bachelor's,"Surveyor, quantity","Kala, Prashad and Kumar",Self-Employed Business,Healthcare,545252.87,45437.74,Canara Bank,CNRB0001159,560320023148,Salary,Noida,Gautam Buddha Nagar,Uttar Pradesh,201969,Mass Market,8433.81,False,2015-10-05,Sibling
CUST_00000643,Upkaar Sem,Male,2006-06-27,20,Bachelor's,Academic librarian,"Banerjee, Mane and Babu",Salaried - Private,Agriculture,1563625.98,130302.16,IndusInd Bank,INDB0006172,635948923988,Savings,Warangal,Warangal,Telangana,506675,Affluent,304129.34,True,2018-04-13,Daughter
CUST_00000644,Matthew Ahuja,Male,1972-03-20,54,Diploma,Environmental education officer,Murty Inc,Salaried - Govt,Information Technology,1800469.41,150039.12,Bank of Baroda,BARB0002621,279059519490,Current,Mumbai,Mumbai City,Maharashtra,400933,Affluent,224158.53,False,2022-05-06,Mother
CUST_00000645,Manya Vaidya,Female,1985-07-09,41,Bachelor's,"Teacher, music",Chandra Inc,Salaried - Private,Real Estate,484955.64,40412.97,HDFC Bank,HDFC0008370,468270223697,Savings,Warangal,Warangal,Telangana,506468,Mass Market,10855.12,False,2017-05-13,Daughter
CUST_00000646,Faras Devi,Male,1970-05-19,56,Bachelor's,Television floor manager,Kaul LLC,Salaried - Private,Agriculture,439221.58,36601.8,Kotak Mahindra Bank,KKBK0006638,551056758184,Salary,Mysuru,Mysuru,Karnataka,570988,Mass Market,72796.78,False,2022-12-23,Sibling
CUST_00000647,Charita Ratta,Female,1986-03-07,40,Bachelor's,"Engineer, water","Brahmbhatt, Nair and Subramanian",Salaried - Private,Services,441819.42,36818.28,Axis Bank,UTIB0009821,412589047370,Savings,Surat,Surat,Gujarat,395789,Mass Market,45980.25,False,2012-10-07,Daughter
CUST_00000648,Champak Mital,Male,1958-07-21,68,Bachelor's,Technical author,Brar-Bhalla,Salaried - Private,Real Estate,934398.52,77866.54,Canara Bank,CNRB0002284,775946552945,Savings,Warangal,Warangal,Telangana,506746,Affluent,83986.52,False,2024-09-30,Father
CUST_00000649,Oliver Pall,Male,2002-04-30,24,Diploma,Politician's assistant,Dara-Karan,Salaried - Govt,Healthcare,571804.43,47650.37,Punjab National Bank,PUNB0007911,772726196810,Savings,Kolkata,Kolkata,West Bengal,700181,Mass Market,69353.1,True,2021-12-17,Father
CUST_00000650,Aashi Raja,Female,1959-06-04,67,High School,"Scientist, research (physical sciences)",Nagar PLC,Salaried - Private,Retail & E-commerce,566625.07,47218.76,Axis Bank,UTIB0006136,818620520120,Savings,Warangal,Warangal,Telangana,506719,Mass Market,2876.22,False,2019-01-14,Sibling
CUST_00000651,Nihal Thakkar,Male,1992-11-13,33,High School,Unemployed,N/A,Unemployed,None,437958.22,36496.52,Bank of Baroda,BARB0005444,589143911724,Savings,Vadodara,Vadodara,Gujarat,390701,Mass Market,19272.51,True,2012-06-14,Daughter
CUST_00000652,Ronith Sehgal,Male,1995-09-24,30,High School,Teaching laboratory technician,"Chana, Kapadia and Sankaran",Self-Employed Business,Real Estate,261882.47,21823.54,Bank of Baroda,BARB0003741,237538171911,Salary,Madurai,Madurai,Tamil Nadu,625357,Mass Market,38858.54,False,2014-08-21,Sibling
CUST_00000653,Ronith Divan,Male,1963-06-24,63,Bachelor's,Charity fundraiser,Bawa-Rastogi,Salaried - Private,Telecom,202152.46,16846.04,HDFC Bank,HDFC0004450,534508571897,Savings,Bengaluru,Bengaluru Urban,Karnataka,560165,Mass Market,62893.98,False,2014-03-15,Son
CUST_00000654,Ryan Thaker,Male,1979-03-10,47,Bachelor's,"Conservator, furniture",Srivastava PLC,Self-Employed Business,Agriculture,357119.3,29759.94,State Bank of India,SBIN0001431,537102831965,Savings,Bengaluru,Bengaluru Urban,Karnataka,560368,Mass Market,4914.34,False,2013-03-03,Daughter
CUST_00000655,Rudra Hayre,Male,1985-10-08,40,Diploma,"Scientist, research (physical sciences)",Kibe Inc,Salaried - Private,Healthcare,334055.29,27837.94,HDFC Bank,HDFC0007387,350436840020,Salary,Madurai,Madurai,Tamil Nadu,625390,Mass Market,9263.11,False,2014-04-05,Son
CUST_00000656,Upasna Naik,Female,1992-03-11,34,Master's,Teaching laboratory technician,Chowdhury Ltd,Salaried - Govt,Automobile,1113370.44,92780.87,ICICI Bank,ICIC0003150,130797526802,Savings,Nagpur,Nagpur,Maharashtra,440465,Affluent,302308.17,False,2016-08-13,Mother
